date,field_1,field_2,field_3,field_4,field_5,field_6,field_7,field_8,field_9,field_10,field_11,field_12,field_13,field_14,field_15,field_16,field_17,field_18,field_19,field_20,field_21,field_22,field_23,field_24,field_25,field_26,field_27,field_28,field_29
2023-11-27,565.34,727,Category_E,COMPLETED,186.6,814,Category_E,FAILED,497.91,7440,Category_B,ACTIVE,745.27,7870,Category_A,ACTIVE,154.7,8638,Category_A,FAILED,793.69,7123,Category_E,FAILED,527.69,7854,Category_D,COMPLETED,656.15
2023-11-28,334.62,8122,Category_D,FAILED,327.13,7591,Category_E,ACTIVE,328.07,1773,Category_C,PENDING,268.59,5193,Category_B,COMPLETED,734.22,1911,Category_A,FAILED,217.74,9000,Category_C,FAILED,268.34,1915,Category_C,COMPLETED,935.42
2023-11-29,626.28,532,Category_B,ACTIVE,241.6,3032,Category_E,ACTIVE,517.21,746,Category_C,PENDING,282.08,38,Category_E,ACTIVE,837.36,2656,Category_A,ACTIVE,262.88,8625,Category_C,PENDING,198.78,2770,Category_A,FAILED,377.49
2023-11-30,18.73,1290,Category_C,FAILED,595.9,4042,Category_A,FAILED,332.78,6633,Category_A,PENDING,261.09,7528,Category_A,ACTIVE,363.78,6569,Category_B,COMPLETED,722.99,2939,Category_E,FAILED,527.24,7730,Category_E,PENDING,639.31
2023-12-01,596.52,8404,Category_D,PENDING,656.49,7328,Category_D,ACTIVE,425.81,6479,Category_C,ACTIVE,936.77,8526,Category_A,FAILED,252.12,94,Category_A,PENDING,427.36,4753,Category_B,FAILED,874.78,4670,Category_A,ACTIVE,872.58
2023-12-02,553.99,6112,Category_A,COMPLETED,879.9,9434,Category_C,COMPLETED,224.0,893,Category_A,ACTIVE,688.76,4613,Category_A,PENDING,777.46,4343,Category_C,COMPLETED,970.16,4275,Category_A,COMPLETED,194.36,325,Category_B,COMPLETED,508.72
2023-12-03,623.86,6256,Category_A,ACTIVE,199.04,9015,Category_A,COMPLETED,77.07,2608,Category_B,FAILED,322.85,1062,Category_B,PENDING,867.85,8827,Category_A,FAILED,454.64,9479,Category_A,COMPLETED,757.16,4743,Category_C,ACTIVE,886.14
2023-12-04,285.65,3227,Category_A,COMPLETED,977.97,7451,Category_E,ACTIVE,553.98,8428,Category_E,ACTIVE,217.81,4999,Category_B,FAILED,929.77,4191,Category_D,COMPLETED,281.64,3649,Category_C,FAILED,258.41,4060,Category_C,ACTIVE,39.3
2023-12-05,810.8,9646,Category_C,COMPLETED,23.84,5714,Category_B,ACTIVE,952.16,8,Category_B,COMPLETED,431.21,1741,Category_A,ACTIVE,922.15,9765,Category_B,ACTIVE,862.52,419,Category_E,FAILED,257.52,6737,Category_C,PENDING,727.71
2023-12-06,482.2,1623,Category_D,ACTIVE,889.12,7196,Category_C,PENDING,433.43,4288,Category_B,FAILED,734.69,639,Category_C,COMPLETED,104.03,9311,Category_D,COMPLETED,382.8,1400,Category_B,ACTIVE,849.58,5401,Category_C,COMPLETED,742.63
2023-12-07,794.82,2580,Category_A,PENDING,313.13,8121,Category_A,COMPLETED,190.61,1688,Category_A,PENDING,356.5,5424,Category_B,FAILED,810.28,2574,Category_D,PENDING,956.97,7370,Category_B,ACTIVE,14.71,71,Category_B,FAILED,958.98
2023-12-08,455.37,2478,Category_A,FAILED,612.8,9142,Category_B,PENDING,533.83,3233,Category_B,FAILED,316.47,3576,Category_D,COMPLETED,92.14,7008,Category_D,COMPLETED,813.35,4145,Category_A,ACTIVE,63.04,8162,Category_A,ACTIVE,601.78
2023-12-09,845.04,4317,Category_D,FAILED,79.03,1459,Category_D,COMPLETED,499.09,8856,Category_B,ACTIVE,156.02,835,Category_A,ACTIVE,219.96,1606,Category_E,COMPLETED,118.4,1308,Category_D,ACTIVE,546.06,6054,Category_B,COMPLETED,331.58
2023-12-10,834.35,3075,Category_C,FAILED,362.11,8368,Category_B,COMPLETED,526.26,6647,Category_B,FAILED,759.76,3874,Category_D,PENDING,924.98,9729,Category_A,ACTIVE,436.32,4197,Category_D,FAILED,510.1,658,Category_B,COMPLETED,786.06
2023-12-11,846.3,8439,Category_E,PENDING,700.44,4589,Category_E,FAILED,409.29,9847,Category_C,FAILED,387.43,2125,Category_D,ACTIVE,623.72,1342,Category_B,PENDING,207.42,2164,Category_A,FAILED,311.78,8000,Category_A,COMPLETED,237.7
2023-12-12,441.19,4733,Category_C,COMPLETED,858.45,4360,Category_A,ACTIVE,10.02,3604,Category_A,COMPLETED,872.7,5335,Category_D,PENDING,727.49,3240,Category_D,PENDING,846.86,5135,Category_E,FAILED,61.67,1015,Category_C,ACTIVE,952.23
2023-12-13,645.29,4225,Category_B,PENDING,608.02,409,Category_B,COMPLETED,184.28,8628,Category_E,PENDING,28.41,8023,Category_A,FAILED,102.85,2089,Category_B,COMPLETED,742.3,5356,Category_E,FAILED,191.21,2417,Category_E,COMPLETED,585.79
2023-12-14,247.86,7297,Category_D,COMPLETED,718.36,2469,Category_C,ACTIVE,705.83,1960,Category_B,COMPLETED,825.56,4477,Category_A,COMPLETED,238.77,6441,Category_B,COMPLETED,351.24,7371,Category_D,ACTIVE,764.57,2165,Category_B,FAILED,667.47
2023-12-15,143.51,251,Category_E,ACTIVE,627.15,7634,Category_E,PENDING,28.95,9718,Category_A,ACTIVE,658.14,531,Category_D,FAILED,871.2,3204,Category_D,COMPLETED,237.13,1524,Category_B,PENDING,311.9,9708,Category_A,ACTIVE,782.33
2023-12-16,595.5,8364,Category_E,ACTIVE,53.91,5046,Category_A,PENDING,596.95,3495,Category_B,COMPLETED,242.14,2154,Category_C,PENDING,333.68,8909,Category_B,ACTIVE,275.42,9467,Category_A,COMPLETED,438.1,4706,Category_E,PENDING,784.65
2023-12-17,539.45,4482,Category_A,PENDING,482.12,4641,Category_B,COMPLETED,102.16,4029,Category_C,COMPLETED,924.14,1071,Category_C,COMPLETED,650.76,821,Category_D,PENDING,715.05,9174,Category_D,PENDING,300.87,8489,Category_D,COMPLETED,602.39
2023-12-18,31.5,3398,Category_E,PENDING,148.42,38,Category_E,ACTIVE,848.1,4409,Category_D,PENDING,903.81,7573,Category_A,FAILED,385.09,7590,Category_C,PENDING,791.89,10000,Category_B,FAILED,360.27,4500,Category_E,PENDING,341.48
2023-12-19,122.92,5197,Category_A,ACTIVE,39.88,7736,Category_D,COMPLETED,334.22,5472,Category_E,PENDING,419.56,7209,Category_A,FAILED,91.68,2499,Category_E,PENDING,85.93,8164,Category_E,COMPLETED,33.98,7060,Category_A,FAILED,13.4
2023-12-20,134.57,9383,Category_D,PENDING,822.33,9876,Category_E,COMPLETED,629.89,408,Category_A,FAILED,962.32,5074,Category_A,FAILED,705.2,8742,Category_D,FAILED,10.56,335,Category_A,PENDING,508.87,2065,Category_B,PENDING,245.28
2023-12-21,284.74,7825,Category_C,COMPLETED,365.5,2651,Category_E,ACTIVE,604.05,4604,Category_C,COMPLETED,757.16,4541,Category_C,FAILED,145.21,8832,Category_E,ACTIVE,660.18,9538,Category_B,FAILED,77.54,3248,Category_B,PENDING,648.78
2023-12-22,623.29,9354,Category_E,ACTIVE,358.89,3277,Category_B,FAILED,965.9,8200,Category_D,COMPLETED,563.87,1033,Category_A,COMPLETED,783.55,5422,Category_D,PENDING,858.75,3062,Category_A,ACTIVE,648.3,7133,Category_B,ACTIVE,171.75
2023-12-23,87.88,1276,Category_D,FAILED,150.91,2568,Category_E,ACTIVE,530.79,8468,Category_A,COMPLETED,872.14,1507,Category_A,ACTIVE,617.32,663,Category_D,COMPLETED,98.48,3414,Category_C,PENDING,946.95,4547,Category_C,COMPLETED,220.17
2023-12-24,579.45,1725,Category_D,PENDING,765.22,6826,Category_E,PENDING,212.03,8112,Category_C,PENDING,738.31,7207,Category_A,PENDING,566.31,5141,Category_D,ACTIVE,793.23,9006,Category_E,COMPLETED,259.69,4090,Category_D,ACTIVE,382.97
2023-12-25,972.03,746,Category_C,ACTIVE,970.9,7148,Category_D,PENDING,492.57,643,Category_A,ACTIVE,24.05,9915,Category_B,ACTIVE,189.58,2425,Category_E,COMPLETED,382.37,4928,Category_D,PENDING,362.5,9777,Category_C,COMPLETED,970.09
2023-12-26,408.43,7913,Category_C,ACTIVE,454.95,4268,Category_A,COMPLETED,280.36,3681,Category_B,ACTIVE,144.57,1043,Category_A,COMPLETED,39.5,447,Category_E,PENDING,479.24,7545,Category_A,COMPLETED,980.46,5016,Category_A,COMPLETED,545.27
2023-12-27,326.89,2347,Category_B,ACTIVE,812.47,9174,Category_A,ACTIVE,739.15,1768,Category_D,COMPLETED,720.72,9660,Category_A,ACTIVE,133.77,5104,Category_E,ACTIVE,475.54,6565,Category_B,COMPLETED,364.76,4015,Category_A,COMPLETED,799.98
2023-12-28,173.28,4230,Category_B,ACTIVE,805.13,4382,Category_C,FAILED,844.12,8064,Category_E,FAILED,390.36,9218,Category_C,COMPLETED,304.77,9680,Category_C,ACTIVE,493.95,7952,Category_D,FAILED,45.91,5060,Category_E,PENDING,261.23
2023-12-29,139.1,9037,Category_A,COMPLETED,562.48,2299,Category_C,ACTIVE,470.0,1510,Category_D,PENDING,150.57,3168,Category_E,FAILED,965.92,366,Category_C,COMPLETED,28.88,3203,Category_A,PENDING,10.1,8664,Category_D,COMPLETED,553.14
2023-12-30,34.92,6003,Category_D,COMPLETED,635.18,6125,Category_E,FAILED,897.37,8067,Category_C,COMPLETED,929.17,756,Category_E,ACTIVE,288.14,3282,Category_D,COMPLETED,467.78,3794,Category_A,FAILED,19.14,691,Category_B,PENDING,976.85
2023-12-31,494.58,1900,Category_E,COMPLETED,966.17,5322,Category_B,FAILED,729.88,5472,Category_A,FAILED,796.6,7023,Category_B,COMPLETED,949.19,4946,Category_D,FAILED,926.17,7580,Category_C,FAILED,678.2,7662,Category_D,FAILED,627.61
2024-01-01,450.56,8485,Category_B,ACTIVE,183.84,8157,Category_B,PENDING,460.56,4587,Category_E,FAILED,534.87,5672,Category_A,ACTIVE,76.68,4312,Category_B,ACTIVE,116.33,8895,Category_E,PENDING,152.36,7961,Category_E,PENDING,603.72
2024-01-02,814.32,6981,Category_E,ACTIVE,916.92,5802,Category_C,FAILED,25.19,6662,Category_B,COMPLETED,161.25,6815,Category_C,FAILED,502.29,2896,Category_D,PENDING,405.98,1166,Category_C,ACTIVE,571.64,5742,Category_E,COMPLETED,263.55
2024-01-03,860.5,260,Category_E,FAILED,700.04,6031,Category_B,PENDING,832.34,4958,Category_E,ACTIVE,385.69,5993,Category_D,ACTIVE,451.11,5873,Category_C,COMPLETED,149.05,8148,Category_A,ACTIVE,258.43,6516,Category_C,PENDING,23.6
2024-01-04,137.9,1776,Category_A,COMPLETED,319.97,6862,Category_D,ACTIVE,119.73,3083,Category_E,COMPLETED,746.66,819,Category_A,COMPLETED,867.79,9562,Category_E,PENDING,530.73,6690,Category_D,ACTIVE,184.39,8863,Category_B,PENDING,45.46
2024-01-05,634.19,5470,Category_A,PENDING,834.34,6617,Category_A,COMPLETED,284.65,7941,Category_C,COMPLETED,855.78,3568,Category_E,FAILED,715.88,3553,Category_C,PENDING,378.35,3920,Category_D,ACTIVE,320.73,8523,Category_B,ACTIVE,729.45
2024-01-06,277.73,9678,Category_B,PENDING,993.78,5568,Category_B,COMPLETED,36.12,406,Category_B,COMPLETED,507.74,5347,Category_C,FAILED,716.48,7599,Category_E,ACTIVE,799.44,4409,Category_A,ACTIVE,168.66,9000,Category_E,FAILED,204.95
2024-01-07,718.36,696,Category_C,COMPLETED,970.78,2082,Category_D,COMPLETED,137.0,6088,Category_E,COMPLETED,975.7,518,Category_E,PENDING,76.1,7493,Category_A,ACTIVE,794.18,9076,Category_B,COMPLETED,883.72,9981,Category_D,PENDING,82.79
2024-01-08,513.59,468,Category_B,ACTIVE,616.02,7521,Category_E,PENDING,60.58,1282,Category_A,COMPLETED,460.15,1808,Category_C,FAILED,349.05,5705,Category_E,COMPLETED,98.43,508,Category_E,FAILED,693.4,8332,Category_B,FAILED,933.09
2024-01-09,183.94,6082,Category_D,FAILED,832.15,529,Category_A,PENDING,208.7,9326,Category_C,ACTIVE,101.15,7032,Category_C,COMPLETED,123.73,1788,Category_C,FAILED,720.37,9699,Category_C,COMPLETED,306.39,7736,Category_E,COMPLETED,930.5
2024-01-10,187.4,5535,Category_D,PENDING,275.81,8703,Category_C,FAILED,852.56,2552,Category_E,ACTIVE,937.06,7796,Category_D,COMPLETED,460.47,265,Category_B,COMPLETED,232.74,1196,Category_B,COMPLETED,45.86,2168,Category_B,PENDING,911.0
2024-01-11,528.9,9771,Category_A,ACTIVE,824.65,9686,Category_C,ACTIVE,491.34,467,Category_C,FAILED,829.88,2163,Category_A,ACTIVE,996.4,1496,Category_A,PENDING,316.63,130,Category_A,FAILED,683.69,7741,Category_C,PENDING,542.86
2024-01-12,249.13,7911,Category_C,PENDING,769.45,3546,Category_B,FAILED,299.2,2529,Category_A,COMPLETED,379.94,7744,Category_B,FAILED,697.06,9535,Category_E,FAILED,758.06,5126,Category_E,ACTIVE,854.99,8870,Category_B,COMPLETED,451.26
2024-01-13,579.28,2722,Category_A,ACTIVE,824.02,8617,Category_A,FAILED,866.81,6025,Category_B,COMPLETED,387.97,666,Category_D,FAILED,55.09,7292,Category_E,PENDING,443.06,746,Category_E,FAILED,197.6,4517,Category_D,FAILED,453.06
2024-01-14,824.69,3987,Category_B,COMPLETED,787.43,4813,Category_E,COMPLETED,912.22,2148,Category_A,ACTIVE,636.21,2853,Category_C,COMPLETED,107.5,1588,Category_A,FAILED,962.6,3884,Category_B,COMPLETED,450.4,1140,Category_C,FAILED,259.86
2024-01-15,96.34,7161,Category_A,ACTIVE,18.79,1938,Category_D,COMPLETED,544.44,8208,Category_A,FAILED,924.45,9798,Category_B,PENDING,750.34,1748,Category_D,PENDING,643.14,7477,Category_C,COMPLETED,316.91,6974,Category_B,COMPLETED,11.99
2024-01-16,475.23,3102,Category_B,COMPLETED,770.12,7026,Category_C,PENDING,847.91,6073,Category_D,ACTIVE,502.23,6406,Category_E,PENDING,52.37,6705,Category_A,FAILED,540.31,7930,Category_B,PENDING,560.94,9238,Category_A,FAILED,850.79
2024-01-17,970.43,3398,Category_B,COMPLETED,849.25,4097,Category_A,PENDING,723.61,5725,Category_D,COMPLETED,381.48,4746,Category_B,ACTIVE,330.29,6702,Category_A,COMPLETED,109.25,2318,Category_A,PENDING,374.42,3691,Category_A,PENDING,698.47
2024-01-18,469.3,7129,Category_B,FAILED,647.14,5729,Category_E,COMPLETED,740.1,8306,Category_E,COMPLETED,591.8,3411,Category_C,PENDING,516.53,6892,Category_C,FAILED,924.42,1955,Category_C,COMPLETED,99.73,5341,Category_A,ACTIVE,895.25
2024-01-19,46.23,1872,Category_A,FAILED,475.14,769,Category_D,COMPLETED,358.24,1302,Category_D,PENDING,635.63,8113,Category_B,COMPLETED,346.86,3290,Category_D,PENDING,361.64,8681,Category_C,ACTIVE,400.46,9562,Category_C,ACTIVE,635.98
2024-01-20,844.8,379,Category_E,COMPLETED,590.92,7573,Category_A,COMPLETED,406.4,6732,Category_D,PENDING,177.95,4477,Category_D,PENDING,919.9,9203,Category_B,ACTIVE,972.64,3723,Category_B,PENDING,806.93,7090,Category_B,FAILED,988.33
2024-01-21,201.55,8908,Category_E,FAILED,149.98,8263,Category_A,PENDING,12.08,3413,Category_A,COMPLETED,728.84,8080,Category_E,FAILED,406.93,6218,Category_B,FAILED,584.99,7939,Category_D,PENDING,66.78,7595,Category_C,FAILED,365.34
2024-01-22,183.15,8632,Category_A,FAILED,349.52,6811,Category_E,ACTIVE,931.57,3734,Category_A,ACTIVE,726.94,493,Category_B,COMPLETED,99.46,5159,Category_B,ACTIVE,939.91,5639,Category_B,PENDING,180.34,734,Category_C,PENDING,392.73
2024-01-23,628.37,8870,Category_E,COMPLETED,148.29,9774,Category_A,ACTIVE,522.95,7486,Category_A,COMPLETED,502.19,6639,Category_C,PENDING,394.96,6309,Category_C,COMPLETED,355.46,8423,Category_C,PENDING,299.41,6978,Category_D,COMPLETED,738.6
2024-01-24,357.29,6812,Category_D,ACTIVE,574.62,7398,Category_B,FAILED,142.21,3668,Category_E,PENDING,536.67,1771,Category_B,ACTIVE,63.47,2452,Category_D,PENDING,163.37,7527,Category_A,ACTIVE,159.66,9922,Category_E,ACTIVE,320.96
2024-01-25,115.57,2510,Category_C,FAILED,549.83,1181,Category_B,FAILED,117.53,4934,Category_D,PENDING,79.69,1596,Category_A,COMPLETED,86.24,9845,Category_C,COMPLETED,533.61,7983,Category_E,PENDING,709.27,9704,Category_C,PENDING,763.42
2024-01-26,662.46,8954,Category_B,PENDING,199.91,4360,Category_B,FAILED,167.14,3686,Category_A,COMPLETED,30.71,4502,Category_B,ACTIVE,454.15,6161,Category_E,FAILED,676.62,3100,Category_D,COMPLETED,154.6,8705,Category_C,PENDING,244.02
2024-01-27,547.57,6671,Category_B,FAILED,434.18,3297,Category_A,ACTIVE,325.1,409,Category_A,PENDING,622.08,2979,Category_D,FAILED,571.88,1862,Category_A,FAILED,673.72,9008,Category_D,ACTIVE,119.05,2419,Category_C,COMPLETED,984.24
2024-01-28,956.39,8685,Category_C,ACTIVE,205.93,9287,Category_A,COMPLETED,902.18,979,Category_B,PENDING,301.21,5539,Category_B,PENDING,227.85,2099,Category_B,FAILED,319.39,7268,Category_A,COMPLETED,167.33,9413,Category_B,ACTIVE,390.54
2024-01-29,537.03,6946,Category_A,ACTIVE,818.46,3016,Category_B,PENDING,243.85,9898,Category_E,PENDING,774.01,8404,Category_D,PENDING,838.32,7463,Category_C,FAILED,979.85,8720,Category_C,PENDING,623.11,3992,Category_A,COMPLETED,327.64
2024-01-30,514.25,2916,Category_A,COMPLETED,678.52,7289,Category_E,FAILED,89.7,6820,Category_A,ACTIVE,837.65,3901,Category_A,PENDING,950.64,4579,Category_A,COMPLETED,41.9,4446,Category_B,COMPLETED,742.83,6117,Category_A,ACTIVE,894.21
2024-01-31,856.37,5327,Category_A,COMPLETED,874.57,640,Category_E,COMPLETED,130.76,7945,Category_C,COMPLETED,328.64,2198,Category_D,FAILED,461.22,7139,Category_C,FAILED,968.68,3200,Category_C,PENDING,711.69,4847,Category_C,PENDING,954.58
2024-02-01,498.55,3318,Category_E,COMPLETED,95.09,9,Category_B,PENDING,324.22,9831,Category_E,PENDING,304.4,5734,Category_A,COMPLETED,321.92,7533,Category_C,FAILED,680.76,3047,Category_E,ACTIVE,667.77,7906,Category_D,ACTIVE,754.28
2024-02-02,209.1,5030,Category_B,FAILED,439.96,7470,Category_A,COMPLETED,518.26,8127,Category_D,ACTIVE,638.67,9913,Category_C,COMPLETED,212.74,2338,Category_B,ACTIVE,620.32,8963,Category_A,PENDING,45.46,5159,Category_E,ACTIVE,941.32
2024-02-03,681.37,2087,Category_B,COMPLETED,17.55,9559,Category_E,COMPLETED,209.26,4922,Category_C,ACTIVE,454.48,3466,Category_D,ACTIVE,176.24,2498,Category_D,ACTIVE,749.33,1705,Category_A,COMPLETED,334.39,6834,Category_C,COMPLETED,123.82
2024-02-04,941.62,3587,Category_C,ACTIVE,348.38,4624,Category_D,ACTIVE,184.79,4198,Category_E,PENDING,408.43,7054,Category_E,COMPLETED,890.11,4983,Category_B,PENDING,760.6,8390,Category_E,FAILED,161.31,4761,Category_C,COMPLETED,259.25
2024-02-05,673.67,451,Category_B,FAILED,346.27,4666,Category_D,ACTIVE,58.48,3387,Category_C,PENDING,510.05,2997,Category_E,ACTIVE,623.4,3892,Category_C,ACTIVE,769.76,8501,Category_D,FAILED,625.89,2895,Category_E,COMPLETED,494.73
2024-02-06,28.94,9206,Category_E,COMPLETED,329.71,3169,Category_B,PENDING,963.74,918,Category_D,ACTIVE,176.93,4597,Category_E,COMPLETED,331.54,4421,Category_E,ACTIVE,889.76,4321,Category_D,PENDING,705.24,9528,Category_B,COMPLETED,657.92
2024-02-07,222.51,3058,Category_D,ACTIVE,866.6,9272,Category_D,PENDING,122.14,8479,Category_D,PENDING,270.38,259,Category_B,FAILED,926.75,4208,Category_A,PENDING,22.82,8875,Category_C,PENDING,930.62,3604,Category_E,FAILED,894.66
2024-02-08,367.64,3204,Category_B,ACTIVE,760.07,972,Category_E,FAILED,637.3,1044,Category_B,COMPLETED,631.99,8096,Category_B,FAILED,510.05,4552,Category_E,ACTIVE,876.96,4775,Category_D,FAILED,105.53,3093,Category_C,PENDING,178.84
2024-02-09,822.12,1358,Category_B,ACTIVE,682.07,6874,Category_B,ACTIVE,719.06,2810,Category_E,COMPLETED,873.42,5401,Category_D,PENDING,716.78,7351,Category_A,FAILED,389.66,2855,Category_A,PENDING,89.41,2994,Category_E,PENDING,806.11
2024-02-10,527.85,2477,Category_E,ACTIVE,171.8,8538,Category_B,PENDING,176.42,5109,Category_D,FAILED,992.35,5216,Category_E,COMPLETED,639.47,1343,Category_E,COMPLETED,598.26,3642,Category_C,COMPLETED,72.91,4964,Category_A,COMPLETED,17.05
2024-02-11,284.21,3886,Category_D,FAILED,106.49,7641,Category_A,COMPLETED,885.49,1057,Category_D,COMPLETED,560.4,5936,Category_E,COMPLETED,259.96,7714,Category_A,ACTIVE,987.42,2838,Category_D,ACTIVE,923.52,5672,Category_E,FAILED,178.63
2024-02-12,308.91,6639,Category_E,COMPLETED,802.67,8667,Category_C,COMPLETED,117.53,8959,Category_C,FAILED,512.77,3409,Category_A,FAILED,595.31,3569,Category_B,PENDING,588.99,956,Category_D,COMPLETED,548.48,1248,Category_B,ACTIVE,607.79
2024-02-13,680.59,1545,Category_D,COMPLETED,314.19,3567,Category_C,ACTIVE,398.39,2010,Category_E,ACTIVE,766.37,481,Category_A,COMPLETED,930.11,2024,Category_E,ACTIVE,422.44,3952,Category_A,COMPLETED,149.38,7899,Category_B,PENDING,684.56
2024-02-14,631.01,2597,Category_A,COMPLETED,170.62,9884,Category_C,COMPLETED,670.74,4002,Category_D,FAILED,878.41,6201,Category_B,COMPLETED,244.53,3454,Category_B,COMPLETED,133.5,287,Category_C,COMPLETED,411.4,3644,Category_B,FAILED,832.87
2024-02-15,51.83,9635,Category_A,ACTIVE,937.29,8444,Category_B,FAILED,629.68,5907,Category_B,ACTIVE,948.8,3928,Category_B,COMPLETED,622.3,1154,Category_C,PENDING,531.03,4743,Category_E,COMPLETED,945.72,290,Category_A,ACTIVE,793.8
2024-02-16,953.55,6149,Category_B,PENDING,922.91,4627,Category_D,ACTIVE,807.1,6251,Category_D,COMPLETED,721.99,6645,Category_C,PENDING,488.61,4215,Category_E,COMPLETED,149.0,4463,Category_B,ACTIVE,107.81,8332,Category_C,FAILED,418.98
2024-02-17,843.57,8200,Category_A,PENDING,23.68,9889,Category_E,ACTIVE,124.18,4568,Category_A,COMPLETED,271.66,6905,Category_C,COMPLETED,264.42,1788,Category_A,FAILED,884.69,6910,Category_E,ACTIVE,578.85,5273,Category_C,PENDING,49.74
2024-02-18,812.47,5009,Category_E,FAILED,102.45,9615,Category_E,COMPLETED,410.29,1186,Category_C,FAILED,724.91,8420,Category_B,COMPLETED,689.26,6052,Category_A,COMPLETED,651.0,9685,Category_C,ACTIVE,369.79,4794,Category_D,COMPLETED,953.35
2024-02-19,103.43,7074,Category_B,PENDING,27.33,5100,Category_E,ACTIVE,477.18,2813,Category_E,FAILED,363.95,5624,Category_B,ACTIVE,403.37,7951,Category_D,PENDING,295.21,2920,Category_A,ACTIVE,611.12,9178,Category_E,PENDING,66.15
2024-02-20,727.81,5556,Category_B,ACTIVE,299.9,6671,Category_C,FAILED,373.53,7311,Category_D,COMPLETED,329.24,3961,Category_A,COMPLETED,591.08,4562,Category_C,FAILED,631.86,4925,Category_C,PENDING,843.35,5335,Category_E,ACTIVE,496.89
2024-02-21,91.65,5460,Category_B,COMPLETED,156.94,6138,Category_E,ACTIVE,287.75,7867,Category_E,FAILED,257.82,4076,Category_E,COMPLETED,243.67,5082,Category_A,COMPLETED,614.7,2294,Category_E,ACTIVE,759.73,6358,Category_A,COMPLETED,310.2
2024-02-22,427.77,713,Category_E,COMPLETED,965.26,190,Category_A,COMPLETED,31.11,9670,Category_A,PENDING,28.18,9515,Category_D,COMPLETED,735.4,383,Category_C,PENDING,904.16,6383,Category_C,PENDING,823.85,7400,Category_D,PENDING,416.54
2024-02-23,593.23,2021,Category_D,FAILED,302.72,8629,Category_C,ACTIVE,110.31,7612,Category_E,PENDING,684.77,5114,Category_B,COMPLETED,998.96,4800,Category_A,FAILED,827.02,90,Category_A,PENDING,901.36,769,Category_B,FAILED,184.21
2024-02-24,306.0,6033,Category_A,COMPLETED,359.6,1570,Category_B,FAILED,968.1,1730,Category_C,FAILED,818.95,631,Category_E,ACTIVE,156.54,2438,Category_E,ACTIVE,814.16,535,Category_C,FAILED,193.95,5564,Category_A,COMPLETED,145.43
2024-02-25,26.54,6797,Category_D,PENDING,64.89,8486,Category_B,FAILED,565.66,8640,Category_B,FAILED,327.22,2751,Category_E,ACTIVE,862.3,7107,Category_B,FAILED,987.4,8197,Category_B,FAILED,957.88,8524,Category_C,PENDING,541.29
2024-02-26,202.54,3871,Category_B,FAILED,606.71,7004,Category_A,COMPLETED,311.55,1318,Category_C,ACTIVE,161.17,4923,Category_D,COMPLETED,694.59,7456,Category_C,PENDING,672.69,2333,Category_D,PENDING,566.86,8077,Category_E,PENDING,489.51
2024-02-27,351.83,8510,Category_E,ACTIVE,361.2,8545,Category_D,PENDING,419.21,5037,Category_D,FAILED,466.23,1730,Category_E,PENDING,682.27,2637,Category_B,COMPLETED,680.66,390,Category_B,FAILED,271.93,881,Category_B,PENDING,103.81
2024-02-28,441.8,7503,Category_C,COMPLETED,928.34,5765,Category_D,COMPLETED,853.97,5762,Category_C,FAILED,500.16,4952,Category_A,FAILED,635.65,7015,Category_B,COMPLETED,505.13,5401,Category_D,COMPLETED,303.65,9119,Category_A,ACTIVE,626.01
2024-02-29,401.6,8413,Category_B,FAILED,60.64,1648,Category_A,FAILED,83.7,8968,Category_E,PENDING,274.3,4414,Category_A,COMPLETED,494.05,8207,Category_D,ACTIVE,709.68,3017,Category_D,COMPLETED,143.81,6953,Category_E,PENDING,703.44
2024-03-01,711.45,8910,Category_D,COMPLETED,66.8,9907,Category_C,ACTIVE,212.7,9041,Category_D,ACTIVE,102.74,3616,Category_C,COMPLETED,639.25,6978,Category_E,PENDING,604.5,1775,Category_B,FAILED,56.88,7183,Category_A,PENDING,387.13
2024-03-02,156.84,4858,Category_A,ACTIVE,523.58,9605,Category_E,COMPLETED,949.1,4134,Category_D,COMPLETED,754.14,4085,Category_E,FAILED,654.63,568,Category_E,PENDING,755.01,1950,Category_A,FAILED,902.51,6302,Category_D,PENDING,615.46
2024-03-03,286.11,6605,Category_E,PENDING,988.27,7571,Category_B,FAILED,300.01,7239,Category_C,FAILED,268.65,542,Category_B,PENDING,35.3,6272,Category_D,PENDING,348.84,6667,Category_D,FAILED,990.51,5299,Category_E,FAILED,370.24
2024-03-04,301.21,3353,Category_A,FAILED,549.33,6368,Category_C,PENDING,384.52,9800,Category_A,PENDING,111.07,6031,Category_A,PENDING,33.02,8345,Category_B,COMPLETED,324.91,1239,Category_B,PENDING,790.39,4239,Category_B,FAILED,385.0
2024-03-05,911.58,3258,Category_A,FAILED,479.31,2318,Category_B,FAILED,503.47,3056,Category_D,COMPLETED,711.95,2759,Category_A,COMPLETED,714.81,6918,Category_D,ACTIVE,478.81,6326,Category_A,COMPLETED,298.77,7627,Category_D,COMPLETED,405.53
2024-03-06,906.95,212,Category_B,ACTIVE,178.94,7740,Category_C,COMPLETED,546.53,5730,Category_C,COMPLETED,116.25,3639,Category_A,ACTIVE,47.01,3203,Category_E,FAILED,821.15,7855,Category_E,FAILED,813.42,9138,Category_A,COMPLETED,200.52
